target_id	length	eff_length	est_counts	tpm
YJL189W_mRNA	156	36.0915	3537.01	2453.51
YOR274W_mRNA	1287	1128.46	985	21.8528
YNL277W_mRNA	1461	1302.46	1026.91	19.7389
YAL064W-B_mRNA	381	223.485	45.1505	5.0579
YDR097C_mRNA	3729	3570.46	2919	20.4676
YIL163C_mRNA	354	197.197	96	12.1879
YAL018C_mRNA	978	819.461	6	0.183307
YBR042C_mRNA	1194	1035.46	1713	41.4172
YKL068W-A_mRNA	237	91.8703	1175	320.199
YKR062W_mRNA	987	828.461	1264	38.1972
YNL126W_mRNA	2541	2382.46	1366	14.3543
YKL091C_mRNA	933	774.461	1147	37.0784
YOL013W-B_mRNA	291	137.818	3	0.544968
YKR073C_mRNA	321	165.661	89	13.4501
YJR039W_mRNA	3366	3207.46	937.643	7.31868
Q0142_mRNA	177	48.7579	0	0
YGR194C_mRNA	1803	1644.46	784	11.9357
YML075C_mRNA	3165	3006.46	4189	34.8828
YHR064C_mRNA	1617	1458.46	13386	229.78
YMR075W_mRNA	2055	1896.46	774.571	10.2253
YKR087C_mRNA	1038	879.461	1245	35.4413
YBR150C_mRNA	3285	3126.46	1398.96	11.2024
YER147C-A_mRNA	411	253.08	1280.82	126.703
YOR343C_mRNA	327	171.286	55	8.03892
YDR042C_mRNA	603	444.491	80	4.50592
YGL026C_mRNA	2124	1965.46	13573	172.889
YNL210W_mRNA	813	654.461	600	22.9522
YNR041C_mRNA	1119	960.461	354.206	9.23279
YML129C_mRNA	213	73.5	930	316.776
YGL213C_mRNA	1194	1035.46	2092.31	50.5882
YHL041W_mRNA	450	291.787	11	0.943806
YLR110C_mRNA	402	244.188	57565	5901.88
YOR093C_mRNA	4947	4788.46	2632	13.7609
Q0275_mRNA	810	651.461	3480	133.736
YGL248W_mRNA	1110	951.461	1543	40.6005
YNL193W_mRNA	1677	1518.46	1450	23.9068
YNL301C_mRNA	561	402.519	5563.85	346.055
YDL160C_mRNA	1521	1362.46	5649	103.802
YGL075C_mRNA	1164	1005.46	441	10.9807
YPL014W_mRNA	1146	987.461	389	9.86248
YHR143W_mRNA	978	819.461	10806	330.136
YGL256W_mRNA	1149	990.461	2146	54.2437
YDR425W_mRNA	1878	1719.46	395.069	5.75224
YOR381W-A_mRNA	168	43.2448	35	20.2624
YBR298C_mRNA	1845	1686.46	409	6.07161
YEL036C_mRNA	1503	1344.46	3035	56.5154
YBR143C_mRNA	1314	1155.46	9755	211.363
YML073C_mRNA	531	372.532	7984	536.555
YMR149W_mRNA	861	702.461	4051	144.377
YNL263C_mRNA	945	786.461	2702	86.0131
YAL037C-A_mRNA	93	12.666	9	17.7893
YIL139C_mRNA	738	579.461	340	14.6896
YLR072W_mRNA	2082	1923.46	1735	22.5825
YOL065C_mRNA	1155	996.461	537	13.4918
YNL059C_mRNA	2268	2109.46	2632	31.2371
YOR092W_mRNA	1842	1683.46	2383	35.4387
YMR233W_mRNA	681	522.461	380	18.209
YDR228C_mRNA	1881	1722.46	1316	19.1277
YGL012W_mRNA	1422	1263.46	12020	238.177
YPL164C_mRNA	2148	1989.46	889	11.1872
YPL163C_mRNA	783	624.461	1265	50.7156
YLR069C_mRNA	2286	2127.46	3625	42.6583
YHR052W-A_mRNA	195	60.5364	2068.08	855.279
YLR403W_mRNA	2052	1893.46	2978	39.3754
YNL028W_mRNA	318	162.799	15	2.30672
YOR207C_mRNA	3450	3291.46	8133	61.8613
YKL070W_mRNA	510	351.568	580	41.3024
YPR069C_mRNA	882	723.461	5421	187.595
YPL038W-A_mRNA	192	58.421	5	2.14268
YJL202C_mRNA	348	191.457	54.7145	7.15463
YDR319C_mRNA	825	666.461	564	21.1866
YJL009W_mRNA	327	171.286	477.801	69.8364
YDR471W_mRNA	411	253.08	8416	832.538
YLR008C_mRNA	507	348.568	1965	141.134
YNL044W_mRNA	531	372.532	1628.39	109.434
YER094C_mRNA	618	459.476	6372	347.192
YBR014C_mRNA	612	453.476	1041	57.4715
YDR089W_mRNA	2610	2451.46	1785	18.2293
YMR048W_mRNA	954	795.461	441	13.8796
YGL082W_mRNA	1146	987.461	1303	33.0355
YLR231C_mRNA	1362	1203.46	2177.81	45.3049
YOR365C_mRNA	2112	1953.46	348.193	4.46243
YML030W_mRNA	480	321.667	396	30.8209
YBR259W_mRNA	2067	1908.46	1053	13.8134
YJR005W_mRNA	2103	1944.46	2675	34.4414
YMR118C_mRNA	591	432.491	285	16.4977
YOL005C_mRNA	363	205.913	2238	272.103
YOL020W_mRNA	1779	1620.46	6964	107.591
YER038C_mRNA	1395	1236.46	634	12.8371
YKR038C_mRNA	1161	1002.46	2171	54.2187
YKR048C_mRNA	1254	1095.46	6579.82	150.374
YLR264W_mRNA	204	66.7829	1602	600.557
YIL068C_mRNA	2418	2259.46	1338.02	14.8256
YPR072W_mRNA	1683	1524.46	2443	40.1203
YJL006C_mRNA	972	813.461	817	25.1444
YKL096W-A_mRNA	279	127.053	21990	4333.07
YCR097W-A_mRNA	267	116.61	0	0
YGR161C_mRNA	792	633.461	447	17.6662
YIL065C_mRNA	468	309.698	771	62.3264
YBR060C_mRNA	1863	1704.46	1537	22.5758
YFR036W_mRNA	375	217.595	522	60.0589
YKL014C_mRNA	5295	5136.46	9035	44.0373
YOL053W_mRNA	1188	1029.46	492	11.965
YDR275W_mRNA	708	549.461	684	31.1656
YJR150C_mRNA	897	738.461	214	7.25509
YPR067W_mRNA	558	399.519	1169	73.2544
YCR025C_mRNA	411	253.08	116	11.4751
YPL175W_mRNA	1359	1200.46	1142	23.8163
YIL098C_mRNA	468	309.698	304	24.5749
YLR164W_mRNA	507	348.568	213	15.2985
YHL047C_mRNA	1863	1704.46	2798.78	41.1091
YIL141W_mRNA	390	232.363	69	7.43427
YHR175W-A_mRNA	150	32.9176	113	85.9424
YLR079W_mRNA	855	696.461	1439	51.7274
YCR069W_mRNA	957	798.461	2786	87.3542
YOL117W_mRNA	1938	1779.46	399	5.61359
YHR003C_mRNA	1290	1131.46	2196	48.5903
YLR103C_mRNA	1953	1794.46	1040	14.5096
YCR041W_mRNA	333	176.988	120	16.9744
YDR043C_mRNA	696	537.461	392	18.2598
YLR170C_mRNA	471	312.678	167.478	13.4097
YNL026W_mRNA	1455	1296.46	2254	43.5262
YLR228C_mRNA	2445	2286.46	1304	14.2781
YPL088W_mRNA	1029	870.461	1165	33.5068
YNL067W_mRNA	576	417.491	6960.06	417.371
YFR006W_mRNA	1608	1449.46	4476	77.3108
YLL036C_mRNA	1512	1353.46	1968.71	36.4161
YJR098C_mRNA	1971	1812.46	470	6.49211
YJL103C_mRNA	1857	1698.46	351	5.17378
YLR467C-A_mRNA	483	324.656	0	0
YDR129C_mRNA	1929	1770.46	10417	147.303
YIL009W_mRNA	2085	1926.46	4983	64.7571
YJL156C_mRNA	2100	1941.46	2334	30.0974
YBR180W_mRNA	1719	1560.46	242	3.88257
YBL034C_mRNA	4542	4383.46	2479	14.1585
YDR136C_mRNA	573	414.519	34	2.05348
YKR082W_mRNA	3474	3315.46	5674	42.8452
YHL032C_mRNA	2130	1971.46	1822	23.1375
YHR154W_mRNA	3213	3054.46	1514	12.4093
YNL205C_mRNA	423	264.951	34.5837	3.26786
YNL104C_mRNA	1860	1701.46	9618	141.521
YDL066W_mRNA	1287	1128.46	6479	143.74
YOR038C_mRNA	2628	2469.46	1915	19.4144
YGR274C_mRNA	3201	3042.46	2928	24.0937
YBR212W_mRNA	2019	1860.46	1692	22.7686
YOR303W_mRNA	1236	1077.46	7490	174.035
YDR302W_mRNA	660	501.461	926	46.2307
YIR021W-A_mRNA	213	73.5	6	2.04372
YOR137C_mRNA	1869	1710.46	1012	14.8124
YCR102W-A_mRNA	198	62.586	22	8.8004
YLR198C_mRNA	360	203.022	654.393	80.6959
YOL034W_mRNA	3282	3123.46	1206	9.66647
YOR052C_mRNA	453	294.739	4987	423.603
YAL056C-A_mRNA	351	194.354	112.576	14.5014
YDR239C_mRNA	2364	2205.46	1429	16.2214
YDR539W_mRNA	1512	1353.46	1744	32.2595
YBR071W_mRNA	636	477.461	1545	81.0116
YDL125C_mRNA	477	318.667	3500	274.971
YPL125W_mRNA	3099	2940.46	4269	36.3469
YPL090C_mRNA	711	552.461	12415	562.604
YPR120C_mRNA	1308	1149.46	600	13.0681
YLR411W_mRNA	726	567.461	337	14.8679
YMR260C_mRNA	462	303.719	4137	341.013
YBL074C_mRNA	1068	909.461	547.136	15.0615
YBL107C_mRNA	591	432.491	743	43.0099
YBR097W_mRNA	4365	4206.46	1968	11.7129
YDR493W_mRNA	372	214.653	536	62.515
YPR198W_mRNA	1632	1473.46	1418.44	24.1006
YLR056W_mRNA	1098	939.461	12915	344.169
YJL185C_mRNA	882	723.461	552	19.1021
YOR190W_mRNA	1338	1179.46	266	5.64618
YIR020C-B_mRNA	735	576.461	137.963	5.99167
YGR031C-A_mRNA	492	333.613	0	0
YLR429W_mRNA	1956	1797.46	5966.55	83.1037
YMR135W-A_mRNA	534	375.532	18.6188	1.24126
YNL169C_mRNA	1503	1344.46	2300.13	42.8313
YBR136W_mRNA	7107	6948.46	3967	14.2932
YNL268W_mRNA	1836	1677.46	7872	117.487
YPR053C_mRNA	456	297.739	382.42	32.156
YKR045C_mRNA	552	393.519	329	20.9308
Q0010_mRNA	387	229.41	6	0.654781
YJL135W_mRNA	318	162.799	15	2.30672
YPR106W_mRNA	1332	1173.46	1383	29.506
YDR101C_mRNA	1782	1623.46	8312	128.18
YKL018C-A_mRNA	300	146.044	98	16.7996
YDR182W-A_mRNA	204	66.7829	47	17.6193
YEL034W_mRNA	474	315.667	0	0
YHR031C_mRNA	2172	2013.46	1441	17.9175
YKL126W_mRNA	2043	1884.46	5427	72.099
YLL060C_mRNA	702	543.461	493	22.7109
YDR212W_mRNA	1680	1521.46	14048	231.159
YNL162W_mRNA	321	165.661	4614.05	697.3
YER144C_mRNA	2418	2259.46	1647	18.2493
YGL037C_mRNA	651	492.461	19136	972.828
YBR039W_mRNA	936	777.461	4059	130.706
YDR476C_mRNA	675	516.461	1532	74.2639
YIL044C_mRNA	897	738.461	1517	51.4298
YKR072C_mRNA	1689	1530.46	2501	40.9118
YPL250C_mRNA	411	253.08	716	70.829
YBL089W_mRNA	1380	1221.46	1187	24.3292
YCR020C-A_mRNA	267	116.61	274	58.8262
YDL131W_mRNA	1323	1164.46	4852.12	104.319
YPL051W_mRNA	597	438.491	432	24.6649
YER069W_mRNA	2592	2433.46	3160.9	32.5194
YAL048C_mRNA	1989	1830.46	1371.56	18.759
YDR458C_mRNA	1992	1833.46	1630	22.2573
YJR138W_mRNA	4755	4596.46	2221	12.0971
YJL108C_mRNA	1152	993.461	396	9.97932
YPR013C_mRNA	954	795.461	652	20.5204
YKR075W-A_mRNA	270	119.219	0	0
YEL066W_mRNA	540	381.519	547	35.8945
YOL039W_mRNA	321	165.661	9528.4	1439.98
YDR081C_mRNA	2778	2619.46	1965	18.7805
YPL121C_mRNA	669	510.461	9	0.441404
YNL257C_mRNA	3690	3531.46	1883	13.3491
YBL067C_mRNA	2244	2085.46	4227	50.7442
YKL074C_mRNA	1584	1425.46	1395	24.5005
YLR310C_mRNA	4770	4611.46	6610	35.8855
YPR068C_mRNA	1413	1254.46	498	9.93868
YNL229C_mRNA	1065	906.461	2025	55.9284
YOR349W_mRNA	3045	2886.46	1996	17.3122
YBR270C_mRNA	1638	1479.46	560	9.47635
YGL252C_mRNA	1767	1608.46	2396	37.2935
YML056C_mRNA	1575	1416.46	11816.6	208.855
YBR087W_mRNA	1065	906.461	1319	36.4294
YKL087C_mRNA	675	516.461	1257	60.9333
YOL090W_mRNA	2895	2736.46	3008	27.5198
YOR271C_mRNA	984	825.461	3028	91.8366
YDL071C_mRNA	375	217.595	32	3.68177
YOR173W_mRNA	1062	903.461	988	27.3782
YFR021W_mRNA	1503	1344.46	1548	28.8257
YGL250W_mRNA	726	567.461	248	10.9414
YPR160W-A_mRNA	81	10.2007	0	0
YPR202W_mRNA	717	558.461	840.141	37.6631
YIR020W-A_mRNA	243	96.6137	67	17.3617
YML064C_mRNA	738	579.461	816	35.2552
YGR260W_mRNA	1605	1446.46	4750.17	82.2166
YPL270W_mRNA	2322	2163.46	3089	35.7458
YIR004W_mRNA	1299	1140.46	1182	25.9474
YLR342W_mRNA	5631	5472.46	102463	468.75
YJR037W_mRNA	384	226.44	24.2433	2.68038
YGR159C_mRNA	1245	1086.46	17509.4	403.471
YDR113C_mRNA	1122	963.461	503	13.0704
YBR121C_mRNA	2004	1845.46	16787	227.732
YDR168W_mRNA	1521	1362.46	4826	88.6788
YAL025C_mRNA	921	762.461	1912	62.7808
YIL092W_mRNA	1902	1743.46	759	10.899
YGR006W_mRNA	756	597.461	340	14.2471
YOR106W_mRNA	852	693.461	629	22.7083
YAR064W_mRNA	300	146.044	80.6897	13.8321
YDR520C_mRNA	2319	2160.46	716.424	8.30195
YML132W_mRNA	1140	981.461	1297.04	33.0854
YPL248C_mRNA	2646	2487.46	769	7.73975
YBR026C_mRNA	1143	984.461	3842	97.7047
YOR108W_mRNA	1815	1656.46	5252	79.378
YKL018W_mRNA	990	831.461	1591	47.9055
YDR307W_mRNA	1989	1830.46	1758	24.0445
YER161C_mRNA	1002	843.461	809	24.0127
YGL121C_mRNA	381	223.485	922	103.285
YLR017W_mRNA	1014	855.461	3245	94.9667
YJR079W_mRNA	330	174.106	30.0375	4.31923
YBR197C_mRNA	654	495.461	694	35.0676
YGL040C_mRNA	1029	870.461	3775	108.574
YML113W_mRNA	747	588.461	1339	56.9665
YKL135C_mRNA	2181	2022.46	2758.99	34.1528
YJR049C_mRNA	1593	1434.46	1761	30.7346
YAL031C_mRNA	2283	2124.46	1004.02	11.8318
YER131W_mRNA	360	203.022	7630	940.887
YGR130C_mRNA	2451	2292.46	2590	28.2849
YKL112W_mRNA	2196	2037.46	3365.6	41.3552
YBR027C_mRNA	333	176.988	17	2.40471
YHL042W_mRNA	453	294.739	137	11.637
YNL042W-B_mRNA	258	108.804	179.018	41.1915
YOR059C_mRNA	1353	1194.46	2168	45.4406
YIL136W_mRNA	1182	1023.46	581	14.2122
YER027C_mRNA	1254	1095.46	2445	55.8777
YBR177C_mRNA	1356	1197.46	3651.97	76.3523
YAR075W_mRNA	474	315.667	4.05281	0.321428
YHR022C-A_mRNA	90	12.1608	53	109.111
YML058W-A_mRNA	207	69.015	192	69.6489
YDR265W_mRNA	1014	855.461	858	25.1098
YIR022W_mRNA	504	345.568	1775	128.594
YHR180C-B_mRNA	105	15.0128	0	0
YOL149W_mRNA	696	537.461	636	29.6256
Q0255_mRNA	1419	1260.46	64	1.27118
YIL002W-A_mRNA	210	71.219	732	257.319
YPR058W_mRNA	924	765.461	562.077	18.3836
YDL076C_mRNA	885	726.461	882	30.3958
YDL006W_mRNA	846	687.461	910	33.1398
YBR176W_mRNA	939	780.461	877	28.1323
YPL004C_mRNA	1026	867.461	8361	241.304
YNL248C_mRNA	1248	1089.46	6495	149.253
YGR021W_mRNA	873	714.461	835	29.2593
YKR085C_mRNA	588	429.491	1429	83.298
YLR304C_mRNA	2337	2178.46	63903	734.392
YJR008W_mRNA	1017	858.461	572	16.6814
YKR102W_mRNA	3510	3351.46	468	3.49598
YOR121C_mRNA	306	151.595	288.14	47.5857
YPR110C_mRNA	1008	849.461	7874	232.064
YKL217W_mRNA	1851	1692.46	485	7.1743
YOL106W_mRNA	354	197.197	63.0535	8.00509
YNR045W_mRNA	1470	1311.46	729	13.9165
YJR023C_mRNA	402	244.188	25.4019	2.60434
YMR136W_mRNA	1683	1524.46	160	2.62761
YIL066W-A_mRNA	444	285.807	130.859	11.4627
YML091C_mRNA	3609	3450.46	1126	8.16992
YAL063C-A_mRNA	291	137.818	23	4.17809
YBR230W-A_mRNA	201	64.6911	98	37.9261
YNR051C_mRNA	1548	1389.46	6014	108.361
YER088C-A_mRNA	324	168.452	166	24.6711
YGR097W_mRNA	3441	3282.46	4511	34.4057
YLL052C_mRNA	450	291.787	183	15.7015
YMR199W_mRNA	1641	1482.46	2245	37.9131
YOR295W_mRNA	687	528.461	533	25.2506
YIL133C_mRNA	600	441.491	9355	530.491
YDL086W_mRNA	822	663.461	2849	107.506
YGL170C_mRNA	1242	1083.46	84	1.94099
YHR106W_mRNA	1029	870.461	738	21.2258
YCR092C_mRNA	3057	2898.46	1694	14.632
YOR203W_mRNA	354	197.197	33	4.18959
YHR186C_mRNA	4674	4515.46	3098	17.1766
YDR238C_mRNA	2922	2763.46	14933	135.285
YMR286W_mRNA	261	111.358	802	180.305
YFL034W_mRNA	3222	3063.46	1762	14.3996
YGL166W_mRNA	678	519.461	712.467	34.3375
YKR044W_mRNA	1332	1173.46	1499	31.9808
YGL104C_mRNA	1461	1302.46	877	16.8574
YHL029C_mRNA	2040	1881.46	3144	41.8354
YDR077W_mRNA	1017	858.461	20153	587.727
YDR381C-A_mRNA	345	188.534	302	40.1028
YHR048W_mRNA	1545	1386.46	1276	23.0409
YJR002W_mRNA	1782	1623.46	4107	63.3344
YGR149W_mRNA	1299	1140.46	1287	28.2524
YJR145C_mRNA	786	627.461	18720.7	746.95
YBR090C_mRNA	369	211.731	351.058	41.5097
YIL123W_mRNA	1431	1272.46	2624	51.6269
YHR039C-A_mRNA	345	188.534	2266	300.904
YKR080W_mRNA	963	804.461	2765	86.0492
YNL190W_mRNA	615	456.476	8591	471.175
YOR132W_mRNA	1656	1497.46	1718	28.7226
YOR216C_mRNA	1455	1296.46	1215	23.4625
YBL071C-B_mRNA	99	13.9105	4	7.19902
YHR073W-A_mRNA	177	48.7579	0	0
YPL042C_mRNA	1668	1509.46	1086	18.0121
YNL194C_mRNA	906	747.461	191	6.39737
YKL065W-A_mRNA	222	80.2497	51	15.9105
YPR149W_mRNA	522	363.544	8524	587.007
YBR064W_mRNA	429	270.862	114.252	10.5602
YIR001C_mRNA	753	594.461	320	13.4767
YDL023C_mRNA	321	165.661	452.82	68.4325
YJR048W_mRNA	330	174.106	391	56.2238
YDL083C_mRNA	432	273.844	9359	855.625
YHR035W_mRNA	1893	1734.46	556	8.0254
YOR099W_mRNA	1182	1023.46	6126	149.852
YPL172C_mRNA	1389	1230.46	1044	21.2417
YPR009W_mRNA	807	648.461	899	34.7082
YDR036C_mRNA	1503	1344.46	1765	32.8665
YOR001W_mRNA	2202	2043.46	4728	57.9252
YKL156C-A_mRNA	117	18.5027	0	0
YLR027C_mRNA	1257	1098.46	16862	384.309
YDR057W_mRNA	1629	1470.46	1218	20.7372
YCR005C_mRNA	1383	1224.46	6411	131.08
YBR044C_mRNA	1719	1560.46	1079	17.3111
YLR214W_mRNA	2061	1902.46	3453	45.4399
YMR025W_mRNA	888	729.461	116	3.98119
YCR038W-A_mRNA	126	21.4585	0	0
YMR112C_mRNA	396	238.277	444	46.6507
YGR195W_mRNA	741	582.461	1647	70.7919
YER002W_mRNA	696	537.461	1185	55.1986
YAL023C_mRNA	2280	2121.46	17707	208.962
YPL039W_mRNA	951	792.461	804	25.4001
YDR513W_mRNA	432	273.844	2562	234.225
YIL153W_mRNA	1182	1023.46	1977	48.3606
YPR051W_mRNA	531	372.532	209.957	14.1099
YCL034W_mRNA	1065	906.461	1641	45.3227
YKR068C_mRNA	582	423.491	1435	84.8328
YAL062W_mRNA	1374	1215.46	699	14.3977
YDR487C_mRNA	627	468.461	4320	230.87
YML127W_mRNA	1746	1587.46	2907	45.8457
YNL080C_mRNA	1101	942.461	1842	48.9309
YCL026C-B_mRNA	582	423.491	713	42.1504
YDR066C_mRNA	591	432.491	427	24.7176
YPR134W_mRNA	807	648.461	583	22.5082
YIR002C_mRNA	2982	2823.46	2901	25.7231
YKR027W_mRNA	2298	2139.46	1489	17.424
YBL068W_mRNA	981	822.461	2069	62.9799
YNR005C_mRNA	405	247.156	92.751	9.39518
YLL062C_mRNA	975	816.461	481	14.7491
YML005W_mRNA	1389	1230.46	1088	22.1369
YGR250C_mRNA	2346	2187.46	3320	37.9974
YLR378C_mRNA	1443	1284.46	5246.39	102.258
YJR009C_mRNA	999	840.461	146015	4349.48
YJL222W-A_mRNA	228	84.7966	1.30107	0.38413
YGL155W_mRNA	1131	972.461	1485	38.2306
YGL216W_mRNA	2418	2259.46	1049.77	11.6317
YOR009W_mRNA	1464	1305.46	223	4.27659
YCR020W-B_mRNA	237	91.8703	181	49.3242
YJL173C_mRNA	369	211.731	1146	135.505
YKL081W_mRNA	1239	1080.46	19672	455.823
YFL012W-A_mRNA	375	217.595	11.227	1.29173
YPR118W_mRNA	1236	1077.46	3385	78.6527
YNR064C_mRNA	873	714.461	383	13.4208
YLR023C_mRNA	1632	1473.46	3612	61.3714
YBR216C_mRNA	2025	1866.46	1410	18.9128
YKR022C_mRNA	969	810.461	537	16.5882
YLR425W_mRNA	3924	3765.46	1628	10.8241
YMR160W_mRNA	2451	2292.46	997	10.888
YDR352W_mRNA	954	795.461	1250	39.3412
YJR014W_mRNA	597	438.491	2200	125.608
YOR204W_mRNA	1815	1656.46	28452	430.02
YFL024C_mRNA	2499	2340.46	2087	22.3243
YOR209C_mRNA	1290	1131.46	5570	123.246
YDR278C_mRNA	318	162.799	15	2.30672
YIL108W_mRNA	2091	1932.46	3613	46.8073
YHR165C_mRNA	7242	7083.46	10425	36.8459
YNL145W_mRNA	117	18.5027	5630	7617.81
YMR046W-A_mRNA	129	22.7071	1223.9	1349.4
YNR068C_mRNA	819	660.461	263	9.96931
YKL083W_mRNA	615	456.476	46.6243	2.55712
YHL006C_mRNA	453	294.739	259	21.9998
YGR029W_mRNA	570	411.519	708	43.0725
YHL025W_mRNA	999	840.461	1347	40.1242
YGL125W_mRNA	1803	1644.46	1105	16.8227
YJR135W-A_mRNA	264	114.006	665	146.032
YIR023C-A_mRNA	324	168.452	103.388	15.3657
YGR038W_mRNA	669	510.461	1313	64.396
YGR008C_mRNA	255	106.264	1541	363.054
YPR019W_mRNA	2802	2643.46	3864	36.5949
YEL062W_mRNA	1848	1689.46	943	13.974
YNL323W_mRNA	1245	1086.46	1935	44.5886
YNL003C_mRNA	855	696.461	1009	36.2703
YCR094W_mRNA	1176	1017.46	1754	43.1587
YJR045C_mRNA	1965	1806.46	55777	773.007
YPL213W_mRNA	717	558.461	458	20.5319
YBR271W_mRNA	1260	1101.46	1430	32.503
YDR079C-A_mRNA	219	77.9599	188	60.373
YNL199C_mRNA	1605	1446.46	2308	39.9471
YHR172W_mRNA	2472	2313.46	969	10.4862
YEL074W_mRNA	339	182.764	184	25.2049
YNL048W_mRNA	1647	1488.46	2098	35.2878
YDR204W_mRNA	1008	849.461	2024	59.6518
YHR002W_mRNA	1074	915.461	398	10.8843
YJL176C_mRNA	2478	2319.46	2104.55	22.7158
YJL193W_mRNA	1209	1050.46	918	21.8786
YOR284W_mRNA	732	573.461	279	12.1803
YHR016C_mRNA	1407	1248.46	2308	46.2826
YFL013C_mRNA	2079	1920.46	773.903	10.0888
YJR128W_mRNA	360	203.022	68.0056	8.38605
YPR121W_mRNA	1719	1560.46	809	12.9793
YER142C_mRNA	891	732.461	1206	41.2211
YGR248W_mRNA	768	609.461	1759	72.2564
YPL054W_mRNA	906	747.461	109	3.65086
YDL247W-A_mRNA	75	9.18126	8	21.8144
YIL067C_mRNA	2037	1878.46	2407.14	32.0816
YDL024C_mRNA	1407	1248.46	218	4.37158
YGL094C_mRNA	3348	3189.46	5641	44.2788
YGR131W_mRNA	525	366.532	179	12.2264
YKL198C_mRNA	1989	1830.46	1047	14.32
YCL028W_mRNA	1218	1059.46	4306	101.753
YOR036W_mRNA	867	708.461	623	22.0155
YLR073C_mRNA	603	444.491	2097	118.111
YER035W_mRNA	438	279.816	1757	157.201
YBR084W_mRNA	2928	2769.46	9582	86.6199
YHR079C_mRNA	3348	3189.46	3328	26.123
YHR169W_mRNA	1296	1137.46	2894	63.697
YNL072W_mRNA	924	765.461	604	19.7547
YAL026C_mRNA	4068	3909.46	7348.54	47.0588
YAL014C_mRNA	768	609.461	1509	61.9869
YGR163W_mRNA	1026	867.461	1065	30.7366
YHR054C_mRNA	1065	906.461	1160.76	32.059
YPL123C_mRNA	1305	1146.46	725	15.832
YDR109C_mRNA	2148	1989.46	1321	16.6236
YJL159W_mRNA	1242	1083.46	64389.5	1487.85
YIR019C_mRNA	4104	3945.46	114	0.723375
YOR154W_mRNA	1764	1605.46	1743	27.1803
YFL046W_mRNA	624	465.461	430	23.1282
YDR466W_mRNA	2697	2538.46	2071.4	20.4291
YLL008W_mRNA	2259	2100.46	5034	60.0005
YMR096W_mRNA	894	735.461	498	16.9522
YLL063C_mRNA	1425	1266.46	386	7.63048
YLR449W_mRNA	1179	1020.46	3293	80.7889
YBR065C_mRNA	1095	936.461	997	26.654
YNL224C_mRNA	2304	2145.46	1126	13.1394
YGR125W_mRNA	3111	2952.46	3549	30.0939
YOR048C_mRNA	3021	2862.46	6417	56.1241
YPL144W_mRNA	447	288.787	439	38.0577
YBR245C_mRNA	3390	3231.46	3715	28.7817
YKR007W_mRNA	555	396.519	525	33.1476
YML133C_mRNA	4125	3966.46	2490.7	15.7208
YOL073C_mRNA	969	810.461	1207	37.2848
YPR036W-A_mRNA	204	66.7829	5921	2219.66
YLL046C_mRNA	750	591.461	33.2643	1.40802
YMR246W_mRNA	2085	1926.46	13216	171.75
YOL152W_mRNA	1863	1704.46	621	9.12139
YDR427W_mRNA	1182	1023.46	5529	135.248
YMR052C-A_mRNA	366	208.816	62.4951	7.49272
YER145C_mRNA	1215	1056.46	5549	131.498
YDL044C_mRNA	1323	1164.46	548	11.7818
YJL030W_mRNA	591	432.491	458	26.5121
YLR089C_mRNA	1779	1620.46	4115	63.5752
YJL047C_mRNA	2529	2370.46	1313	13.8672
YNL067W-A_mRNA	147	31.273	6	4.80328
YOL101C_mRNA	939	780.461	496	15.9106
YOR085W_mRNA	1053	894.461	1964	54.9714
YDL079C_mRNA	1506	1347.46	644	11.9654
YBR085W_mRNA	924	765.461	447	14.6198
YER176W_mRNA	3366	3207.46	3015	23.5333
YJL194W_mRNA	1542	1383.46	1287.5	23.299
YPL140C_mRNA	1521	1362.46	844	15.5087
YOR227W_mRNA	3741	3582.46	2851	19.9238
YER071C_mRNA	381	223.485	494	55.3395
YGR279C_mRNA	1161	1002.46	12761	318.694
YPL202C_mRNA	1251	1092.46	1073	24.5895
YGL022W_mRNA	2157	1998.46	12509	156.705
YCL029C_mRNA	1323	1164.46	996	21.4137
YMR120C_mRNA	1779	1620.46	9880	152.642
YPL114W_mRNA	420	261.977	131.717	12.5874
YMR052W_mRNA	615	456.476	137.505	7.54148
YOR159C_mRNA	285	132.42	519	98.1232
YLR020C_mRNA	1617	1458.46	2035	34.9322
YML100W-A_mRNA	174	46.9275	44	23.4737
YBR059C_mRNA	3327	3168.46	5898	46.6029
YML049C_mRNA	4086	3927.46	3931	25.0581
YKR078W_mRNA	1758	1599.46	660	10.3306
YDR193W_mRNA	399	241.229	113.995	11.8308
YOR146W_mRNA	306	151.595	613.797	101.367
YOR372C_mRNA	1665	1506.46	1632.27	27.1263
YJL195C_mRNA	702	543.461	212.5	9.78921
YGR271W_mRNA	5904	5745.46	4903	21.3645
YNR032W_mRNA	1107	948.461	1444	38.1157
YGL025C_mRNA	1194	1035.46	443.603	10.7255
YIL028W_mRNA	399	241.229	70	7.26483
YLR190W_mRNA	1476	1317.46	1954	37.1316
YIL134W_mRNA	936	777.461	1092	35.1642
YDR305C_mRNA	654	495.461	541	27.3366
YLR045C_mRNA	2667	2508.46	1916	19.1225
YLR285W_mRNA	786	627.461	1498	59.7698
YDR377W_mRNA	306	151.595	1409	232.693
YJR108W_mRNA	372	214.653	125	14.5791
YKR001C_mRNA	2115	1956.46	8181	104.687
YAL034C-B_mRNA	354	197.197	45.3589	5.75864
